timeStamp,elapsed,success,failureMessage,Latency,Connect
1553635314619,244,true,,199,145
1553635314719,272,true,,186,134
1553635314819,356,true,,273,132
1553635314920,293,true,,198,143
1553635315021,269,true,,184,128
1553635315119,292,true,,204,143
1553635315219,293,true,,206,144
1553635315320,226,true,,184,129
1553635315419,256,true,,208,150
1553635315521,248,true,,204,131
